benchmark,ccws_avg_candidates,ccws_avg_lls,ccws_fallback_issues,ccws_fallback_per_throttle,ccws_max_lls,ccws_throttle_rate,ccws_throttled_loads,ccws_vta_hit_rate,ccws_vta_hits,ccws_vta_inserts,coalescer_misses,config_name,cores,cycles,cycles_norm_to_GTO,dcache_bank_stalls,dcache_mshr_stalls,dcache_read_misses,dcache_read_mpki,dcache_read_mpki_norm_to_GTO,dcache_reads,dcache_total_mpki,dcache_total_mpki_norm_to_GTO,dcache_write_misses,dcache_write_mpki,dcache_write_mpki_norm_to_GTO,dcache_writes,fallback_pki,ibuffer_stalls,ibuffer_stalls_pct,ifetch_latency,instrs,ipc,ipc_norm_to_GTO,load_latency,loads,logfile,memory_latency,memory_reads,memory_req_pki,memory_req_pki_norm_to_GTO,memory_requests,memory_rpki,memory_rpki_norm_to_GTO,memory_wpki,memory_writes,operands_stalls,operands_stalls_pct,policy,scheduler_idle,scheduler_idle_pct,scheduler_idle_pct_norm_to_GTO,scoreboard_alu_pct,scoreboard_csrs_pct,scoreboard_fpu_pct,scoreboard_lsu_pct,scoreboard_lsu_pct_norm_to_GTO,scoreboard_stalls,scoreboard_stalls_pct,scoreboard_wctl_pct,status,stores,threads,throttle_pki,vta_hit_pki,warps
bfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271846.0,baseline_gto,1,137776.0,0.895521611959701,110801.0,0.0,4603.0,19.570495023405513,0.7179847137732023,14236.0,39.47262128987547,0.626662166722916,4681.0,19.902126266469956,0.5569966682532128,14316.0,0.0,80615.0,58.0,5.0,235201.0,1.707126,1.116667800477247,56.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_GTO_baseline_gto_c16k_w4_c1w16t16.log,147.0,4406.0,79.73605554398152,0.9184582986434202,18754.0,18.732913550537628,0.7257453467303575,61.003141993443904,14348.0,979.0,0.0,GTO,122445.0,88.0,0.9777777777777777,6.0,0.0,0.0,93.0,0.9893617021276596,120844.0,87.0,0.0,PASS,19308.0,16,0.0,0.0,16
bfs,2.749,399.631,266.0,0.7388888888888889,65736.0,0.008117615225038333,360.0,0.16185723584291603,746.0,4609.0,271846.0,dyn_k8_vta16_cap2,1,139286.0,0.9053363665908353,110936.0,0.0,4609.0,19.596005119025854,0.7189206052097956,14236.0,39.49813138549581,0.6270671616604793,4681.0,19.902126266469956,0.5569966682532128,14316.0,1.1309475725018177,81094.0,58.0,5.0,235201.0,1.688619,1.1045619740863233,57.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k8_vta16_cap2_c16k_w4_c1w16t16.log,149.0,4477.0,80.03792500882224,0.9219354522748421,18825.0,19.034783015378338,0.7374402899028167,61.003141993443904,14348.0,979.0,0.0,CCWS,123955.0,88.0,0.9777777777777777,6.0,0.0,0.0,93.0,0.9893617021276596,122306.0,87.0,0.0,PASS,19308.0,16,1.530605737220505,3.1717552221291574,16
bfs,2.642,2480.533,2549.0,0.2999882311404025,199816.0,0.1915982682420853,8497.0,0.22693435596661404,1006.0,4433.0,271846.0,dyn_k8_vta32_cap2,1,133618.0,0.8684952876178096,111278.0,0.0,4433.0,18.84770898082916,0.6914677897363904,14236.0,38.788100390729625,0.6157948025649678,4690.0,19.94039140990047,0.5580675868633984,14316.0,10.837538956041854,72567.0,54.0,5.0,235201.0,1.760249,1.1514166963201742,52.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k8_vta32_cap2_c16k_w4_c1w16t16.log,162.0,4177.0,78.76242022780515,0.907243253832215,18525.0,17.75927823436125,0.6880250370614397,61.003141993443904,14348.0,979.0,0.0,CCWS,118287.0,88.0,0.9777777777777777,7.0,0.0,0.0,92.0,0.9787234042553191,116686.0,87.0,0.0,PASS,19308.0,16,36.12654708100731,4.277192699010633,16
bfs,2.912,405.24,397.0,0.38807429130009774,61920.0,0.023067556597817264,1023.0,0.12510879025239338,575.0,4596.0,271846.0,dyn_k16_vta16_cap2,1,136614.0,0.8879688007799805,110969.0,0.0,4596.0,19.540733245181784,0.7168928404305102,14236.0,39.481124655082255,0.6267971650354371,4690.0,19.94039140990047,0.5580675868633984,14316.0,1.6879179935459458,79407.0,58.0,5.0,235201.0,1.721646,1.1261656444928205,56.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k16_vta16_cap2_c16k_w4_c1w16t16.log,145.0,4413.0,79.76581732220527,0.9188011166070816,18761.0,18.762675328761357,0.7268983692966562,61.003141993443904,14348.0,979.0,0.0,CCWS,121283.0,88.0,0.9777777777777777,6.0,0.0,0.0,93.0,0.9893617021276596,119646.0,87.0,0.0,PASS,19308.0,16,4.349471303268269,2.444717496949418,16
bfs,2.642,5655.892,2549.0,0.2999882311404025,424922.0,0.1915982682420853,8497.0,0.22693435596661404,1006.0,4433.0,271846.0,dyn_k16_vta32_cap2,1,133618.0,0.8684952876178096,111274.0,0.0,4433.0,18.84770898082916,0.6914677897363904,14236.0,38.788100390729625,0.6157948025649678,4690.0,19.94039140990047,0.5580675868633984,14316.0,10.837538956041854,72567.0,54.0,5.0,235201.0,1.760249,1.1514166963201742,52.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k16_vta32_cap2_c16k_w4_c1w16t16.log,162.0,4177.0,78.76242022780515,0.907243253832215,18525.0,17.75927823436125,0.6880250370614397,61.003141993443904,14348.0,979.0,0.0,CCWS,118287.0,88.0,0.9777777777777777,7.0,0.0,0.0,92.0,0.9787234042553191,116686.0,87.0,0.0,PASS,19308.0,16,36.12654708100731,4.277192699010633,16
bfs,2.766,356.539,264.0,0.639225181598063,48572.0,0.009312708577613422,413.0,0.126653654304923,584.0,4611.0,271846.0,dyn_k8_vta16_cap4,1,139376.0,0.9059213519662008,111049.0,0.0,4611.0,19.604508484232635,0.7192325690219934,14236.0,39.50663475070259,0.6272021599730003,4681.0,19.902126266469956,0.5569966682532128,14316.0,1.1224442072950371,80450.0,57.0,5.0,235201.0,1.687529,1.1038489816636665,57.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k8_vta16_cap4_c16k_w4_c1w16t16.log,148.0,4464.0,79.98265313497816,0.9212987903423282,18812.0,18.97951114153426,0.7352989622796903,61.003141993443904,14348.0,979.0,0.0,CCWS,124045.0,89.0,0.9888888888888889,6.0,0.0,0.0,93.0,0.9893617021276596,122408.0,87.0,0.0,PASS,19308.0,16,1.7559449152001905,2.48298264037993,16
bfs,2.642,2480.533,2549.0,0.2999882311404025,199816.0,0.1915982682420853,8497.0,0.22693435596661404,1006.0,4433.0,271846.0,dyn_k8_vta32_cap4,1,133618.0,0.8684952876178096,111301.0,0.0,4433.0,18.84770898082916,0.6914677897363904,14236.0,38.788100390729625,0.6157948025649678,4690.0,19.94039140990047,0.5580675868633984,14316.0,10.837538956041854,72567.0,54.0,5.0,235201.0,1.760249,1.1514166963201742,52.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k8_vta32_cap4_c16k_w4_c1w16t16.log,162.0,4177.0,78.76242022780515,0.907243253832215,18525.0,17.75927823436125,0.6880250370614397,61.003141993443904,14348.0,979.0,0.0,CCWS,118287.0,88.0,0.9777777777777777,7.0,0.0,0.0,92.0,0.9787234042553191,116686.0,87.0,0.0,PASS,19308.0,16,36.12654708100731,4.277192699010633,16
bfs,2.856,510.584,387.0,0.542016806722689,81581.0,0.016099936862992693,714.0,0.12522007042253522,569.0,4544.0,271846.0,dyn_k16_vta16_cap4,1,136827.0,0.8893532661683458,111128.0,0.0,4544.0,19.319645749805485,0.7087817813133676,14236.0,39.247282111895785,0.623084711441107,4687.0,19.927636362090297,0.5577106139933365,14316.0,1.645401167512043,80604.0,58.0,5.0,235201.0,1.718966,1.1244125989031692,55.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k16_vta16_cap4_c16k_w4_c1w16t16.log,146.0,4326.0,79.39592093571031,0.9145403790587198,18674.0,18.392778942266403,0.7125679459726569,61.003141993443904,14348.0,979.0,0.0,CCWS,121496.0,88.0,0.9777777777777777,6.0,0.0,0.0,93.0,0.9893617021276596,119859.0,87.0,0.0,PASS,19308.0,16,3.0357013788206686,2.419207401329076,16
bfs,2.642,5655.892,2549.0,0.2999882311404025,424922.0,0.1915982682420853,8497.0,0.22693435596661404,1006.0,4433.0,271846.0,dyn_k16_vta32_cap4,1,133618.0,0.8684952876178096,111311.0,0.0,4433.0,18.84770898082916,0.6914677897363904,14236.0,38.788100390729625,0.6157948025649678,4690.0,19.94039140990047,0.5580675868633984,14316.0,10.837538956041854,72567.0,54.0,5.0,235201.0,1.760249,1.1514166963201742,52.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k16_vta32_cap4_c16k_w4_c1w16t16.log,162.0,4177.0,78.76242022780515,0.907243253832215,18525.0,17.75927823436125,0.6880250370614397,61.003141993443904,14348.0,979.0,0.0,CCWS,118287.0,88.0,0.9777777777777777,7.0,0.0,0.0,92.0,0.9787234042553191,116686.0,87.0,0.0,PASS,19308.0,16,36.12654708100731,4.277192699010633,16
bfs,2.682,280.715,237.0,0.5697115384615384,18433.0,0.009380355371155407,416.0,0.06045716727195044,283.0,4681.0,271846.0,dyn_k8_vta16_cap8,1,139943.0,0.9096067598310043,110888.0,0.0,4681.0,19.902126266469956,0.7301513024489159,14236.0,39.8085042155433,0.6319946000674992,4682.0,19.90637794907335,0.5571156592099001,14316.0,1.0076487770034992,75363.0,53.0,5.0,235201.0,1.680691,1.099376098924101,57.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k8_vta16_cap8_c16k_w4_c1w16t16.log,151.0,4547.0,80.33554279105957,0.9253636319114551,18895.0,19.33240079761566,0.7489705155658047,61.003141993443904,14348.0,979.0,0.0,CCWS,124612.0,89.0,0.9888888888888889,6.0,0.0,0.0,93.0,0.9893617021276596,122891.0,87.0,0.0,PASS,19308.0,16,1.7686999630103615,1.2032261767594525,16
bfs,2.642,2480.533,2549.0,0.2999882311404025,199816.0,0.1915982682420853,8497.0,0.22693435596661404,1006.0,4433.0,271846.0,dyn_k8_vta32_cap8,1,133618.0,0.8684952876178096,111318.0,0.0,4433.0,18.84770898082916,0.6914677897363904,14236.0,38.788100390729625,0.6157948025649678,4690.0,19.94039140990047,0.5580675868633984,14316.0,10.837538956041854,72567.0,54.0,5.0,235201.0,1.760249,1.1514166963201742,52.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k8_vta32_cap8_c16k_w4_c1w16t16.log,162.0,4177.0,78.76242022780515,0.907243253832215,18525.0,17.75927823436125,0.6880250370614397,61.003141993443904,14348.0,979.0,0.0,CCWS,118287.0,88.0,0.9777777777777777,7.0,0.0,0.0,92.0,0.9787234042553191,116686.0,87.0,0.0,PASS,19308.0,16,36.12654708100731,4.277192699010633,16
bfs,2.734,343.754,311.0,0.556350626118068,41833.0,0.01260485252999008,559.0,0.08919382504288165,416.0,4664.0,271846.0,dyn_k16_vta16_cap8,1,139441.0,0.906343841403965,111173.0,0.0,4664.0,19.82984766221232,0.7274996100452347,14236.0,39.75748402430262,0.6311846101923726,4687.0,19.927636362090297,0.5577106139933365,14316.0,1.3222732896543807,81607.0,58.0,5.0,235201.0,1.686742,1.1033341880520786,57.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k16_vta16_cap8_c16k_w4_c1w16t16.log,149.0,4508.0,80.16972716952735,0.9234536461139136,18856.0,19.166585176083437,0.7425465326964257,61.003141993443904,14348.0,979.0,0.0,CCWS,124110.0,89.0,0.9888888888888889,6.0,0.0,0.0,93.0,0.9893617021276596,122351.0,87.0,0.0,PASS,19308.0,16,2.376690575295173,1.7686999630103615,16
bfs,2.642,5655.892,2549.0,0.2999882311404025,424922.0,0.1915982682420853,8497.0,0.22693435596661404,1006.0,4433.0,271846.0,dyn_k16_vta32_cap8,1,133618.0,0.8684952876178096,111319.0,0.0,4433.0,18.84770898082916,0.6914677897363904,14236.0,38.788100390729625,0.6157948025649678,4690.0,19.94039140990047,0.5580675868633984,14316.0,10.837538956041854,72567.0,54.0,5.0,235201.0,1.760249,1.1514166963201742,52.0,44348.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w16/bfs_CCWS_dyn_k16_vta32_cap8_c16k_w4_c1w16t16.log,162.0,4177.0,78.76242022780515,0.907243253832215,18525.0,17.75927823436125,0.6880250370614397,61.003141993443904,14348.0,979.0,0.0,CCWS,118287.0,88.0,0.9777777777777777,7.0,0.0,0.0,92.0,0.9787234042553191,116686.0,87.0,0.0,PASS,19308.0,16,36.12654708100731,4.277192699010633,16
bfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381670.0,baseline_gto,1,230024.0,1.4951186220344492,181164.0,0.0,10254.0,33.953529955198825,1.2456565588820336,19228.0,78.97655968026595,1.2538215196326852,13597.0,45.02302972506714,1.2600501682967058,23452.0,0.0,135340.0,58.0,5.0,302001.0,1.312911,0.8588032978188973,93.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_GTO_baseline_gto_c16k_w4_c1w32t16.log,192.0,9847.0,110.3671842146218,1.2712900775974956,33331.0,32.60585229850233,1.263206896139029,77.76133191611949,23484.0,1171.0,0.0,GTO,210293.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,341766.0,148.0,0.0,PASS,30332.0,16,0.0,0.0,32
bfs,6.27,4308.907,2707.0,0.16257281844934238,884286.0,0.32142305613466143,16651.0,0.17647058823529413,1779.0,10081.0,381670.0,dyn_k8_vta16_cap2,1,227619.0,1.479486512837179,182487.0,0.0,10081.0,33.38068416991997,1.224640508103158,19228.0,78.30106522826082,1.2430974581675447,13566.0,44.92038105834087,1.2571773614115698,23452.0,8.963546478322918,128309.0,56.0,5.0,302001.0,1.326783,0.8678772711098087,88.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k8_vta16_cap2_c16k_w4_c1w32t16.log,168.0,9617.0,109.60559733245917,1.26251756198598,33101.0,31.84426541633968,1.233701708151624,77.76133191611949,23484.0,1171.0,0.0,CCWS,207888.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,342462.0,150.0,0.0,PASS,30332.0,16,55.13557902126152,5.890708971162347,32
bfs,6.215,4668.924,2743.0,0.17309269893355209,901386.0,0.30590301907188633,15847.0,0.1852370474094819,1852.0,9998.0,381670.0,dyn_k8_vta32_cap2,1,225647.0,1.466668833279168,182301.0,0.0,9998.0,33.105850642878664,1.2145576629317898,19228.0,78.90371223936344,1.25266500320017,13831.0,45.79786159648478,1.2817352267199924,23452.0,9.082751381617943,129026.0,57.0,5.0,302001.0,1.338378,0.8754618097710053,91.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k8_vta32_cap2_c16k_w4_c1w32t16.log,170.0,9579.0,109.47976993453665,1.2610681898414688,33063.0,31.718438018417157,1.2288269379624006,77.76133191611949,23484.0,1171.0,0.0,CCWS,205916.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,347893.0,154.0,0.0,PASS,30332.0,16,52.473336181006026,6.132430025066142,32
bfs,6.284,5552.908,2737.0,0.16405922196247677,1000000.0,0.32204076905258283,16683.0,0.13649735242204353,1392.0,10198.0,381670.0,dyn_k16_vta16_cap2,1,228885.0,1.4877153071173221,182362.0,0.0,10198.0,33.76810010562879,1.2388536753929178,19228.0,77.99311922808202,1.2382085477937306,13356.0,44.22501912245324,1.2377164115445174,23452.0,9.06288389773544,139751.0,61.0,5.0,302001.0,1.319444,0.8630766735044167,90.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k16_vta16_cap2_c16k_w4_c1w32t16.log,170.0,9818.0,110.27115804252304,1.2701839778030002,33302.0,32.50982612640355,1.2594866767840953,77.76133191611949,23484.0,1171.0,0.0,CCWS,209154.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,334279.0,146.0,0.0,PASS,30332.0,16,55.241538935301534,4.6092562607408585,32
bfs,6.276,7569.475,2816.0,0.1688046996762978,1000000.0,0.32202146552389777,16682.0,0.1907046476761619,1908.0,10005.0,381670.0,dyn_k16_vta32_cap2,1,226067.0,1.4693987650308742,182287.0,0.0,10005.0,33.12902937407492,1.2154080233679292,19228.0,79.06265211042347,1.2551883117802032,13872.0,45.93362273634855,1.2855347455035597,23452.0,9.324472435521738,129779.0,57.0,5.0,302001.0,1.335892,0.8738356637501571,93.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k16_vta32_cap2_c16k_w4_c1w32t16.log,174.0,9516.0,109.27116135377035,1.258665283391358,33000.0,31.50982943765087,1.2207450821223722,77.76133191611949,23484.0,1171.0,0.0,CCWS,206336.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,344941.0,152.0,0.0,PASS,30332.0,16,55.23822768798779,6.317859874636176,32
bfs,6.25,3360.509,2446.0,0.19816900267358017,723969.0,0.23826345455949346,12343.0,0.16724810178534782,1630.0,9746.0,381670.0,dyn_k8_vta16_cap4,1,222341.0,1.4451803704907378,182267.0,0.0,9746.0,32.27141631981351,1.1839446872307686,19228.0,77.46994215250943,1.2299026570511218,13650.0,45.198525832695914,1.2649617413583902,23452.0,8.09931092943401,128773.0,57.0,5.0,302001.0,1.358279,0.8884794815171433,87.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k8_vta16_cap4_c16k_w4_c1w32t16.log,189.0,9200.0,108.22480720262516,1.2466126097685801,32684.0,30.463475286505673,1.1802075194961985,77.76133191611949,23484.0,1171.0,0.0,CCWS,202610.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,343104.0,154.0,0.0,PASS,30332.0,16,40.87072559362386,5.397333121413505,32
bfs,6.501,3634.18,2771.0,0.13191469104065506,706350.0,0.40548992355802643,21006.0,0.15535009149571416,1613.0,10383.0,381670.0,dyn_k8_vta32_cap4,1,229669.0,1.492811179720507,182327.0,0.0,10383.0,34.38068085867265,1.261327486919461,19228.0,81.45999516557892,1.2932482161957022,14218.0,47.07931430690627,1.3175989771892744,23452.0,9.175466306402958,150119.0,65.0,5.0,302001.0,1.31494,0.8601305103194207,92.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k8_vta32_cap4_c16k_w4_c1w32t16.log,187.0,9990.0,110.84069258048815,1.276744293825525,33474.0,33.07936066436866,1.2815514260616327,77.76133191611949,23484.0,1171.0,0.0,CCWS,209938.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,336124.0,146.0,0.0,PASS,30332.0,16,69.55606107264546,5.341041917079745,32
bfs,7.135,1548.45,2761.0,0.08888674264374477,247563.0,0.5996062080148251,31062.0,0.07375171781951442,805.0,10915.0,381670.0,dyn_k16_vta16_cap4,1,235323.0,1.5295612609684759,180861.0,0.0,10915.0,36.14226442958798,1.3259548800660619,19228.0,82.86396402660918,1.3155374419859942,14110.0,46.7216995970212,1.3075904886862189,23452.0,9.142353833265451,152077.0,64.0,5.0,302001.0,1.283347,0.8394648501276846,100.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k16_vta16_cap4_c16k_w4_c1w32t16.log,183.0,10582.0,112.8009509902285,1.2993239861821213,34066.0,35.03961907410903,1.3574952142726926,77.76133191611949,23484.0,1171.0,0.0,CCWS,215592.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,351707.0,149.0,0.0,PASS,30332.0,16,102.85396405972165,2.6655540875692467,32
bfs,6.481,4149.181,2852.0,0.1367800105510527,954626.0,0.40249787661184466,20851.0,0.14086282113427048,1453.0,10315.0,381670.0,dyn_k16_vta32_cap4,1,229830.0,1.493857653558661,181251.0,0.0,10315.0,34.15551604133761,1.2530668426826779,19228.0,80.97655305777134,1.2855731525981018,14140.0,46.82103701643372,1.310370624381512,23452.0,9.443677338816759,153828.0,66.0,5.0,302001.0,1.314019,0.8595280644283503,92.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k16_vta32_cap4_c16k_w4_c1w32t16.log,189.0,9968.0,110.76784513958563,1.2759051836365973,33452.0,33.00651322346615,1.2787291906889247,77.76133191611949,23484.0,1171.0,0.0,CCWS,210099.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,330720.0,143.0,0.0,PASS,30332.0,16,69.04281773901411,4.811242346879646,32
bfs,6.754,769.471,2603.0,0.10825085253264576,215976.0,0.464172650760559,24046.0,0.10715609936967001,1156.0,10788.0,381670.0,dyn_k8_vta16_cap8,1,233003.0,1.514481637959051,180410.0,0.0,10788.0,35.72173602074165,1.3105269121532455,19228.0,83.6884646077331,1.3286271052449161,14486.0,47.96672858699144,1.3424348560672266,23452.0,8.619176757692856,152637.0,65.0,5.0,302001.0,1.296125,0.8478232145099845,92.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k8_vta16_cap8_c16k_w4_c1w32t16.log,174.0,10396.0,112.1850589898709,1.292229690948461,33880.0,34.42372707375141,1.3336344970307041,77.76133191611949,23484.0,1171.0,0.0,CCWS,213272.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,331418.0,142.0,0.0,PASS,30332.0,16,79.62225290644733,3.827801894695713,32
bfs,6.714,4083.087,2803.0,0.11714309595453026,877256.0,0.4618948343757239,23928.0,0.1750093388121031,1874.0,10708.0,381670.0,dyn_k8_vta32_cap8,1,232091.0,1.5085537861553462,180157.0,0.0,10708.0,35.4568362356416,1.3008085071687943,19228.0,82.65866669315665,1.3122781684034517,14255.0,47.20183045751504,1.321027811213469,23452.0,9.28142622044298,151223.0,65.0,5.0,302001.0,1.301218,0.8511546552518107,88.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k8_vta32_cap8_c16k_w4_c1w32t16.log,174.0,10389.0,112.16188025867464,1.2919627013428931,33873.0,34.400548342555155,1.3327365130484787,77.76133191611949,23484.0,1171.0,0.0,CCWS,212360.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,328242.0,141.0,0.0,PASS,30332.0,16,79.23152572342477,6.205277465968655,32
bfs,6.293,5814.504,2802.0,0.16630067066294735,997531.0,0.32524515481430005,16849.0,0.11406881593216997,1157.0,10143.0,381670.0,dyn_k16_vta16_cap8,1,227984.0,1.481858953526162,181132.0,0.0,10143.0,33.5859815033725,1.2321722719661075,19228.0,78.51960755096837,1.2465670074650903,13570.0,44.93362604759587,1.257548046170942,23452.0,9.27811497312923,132426.0,58.0,5.0,302001.0,1.324659,0.8664879170678612,87.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k16_vta16_cap8_c16k_w4_c1w32t16.log,182.0,9782.0,110.15195313922801,1.2688108884029368,33266.0,32.39062122310853,1.2548684734469362,77.76133191611949,23484.0,1171.0,0.0,CCWS,208253.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,337442.0,148.0,0.0,PASS,30332.0,16,55.79120598938414,3.8311131420094635,32
bfs,6.802,4793.815,2838.0,0.10825863055502574,994118.0,0.5060420044784186,26215.0,0.13877513030528668,1491.0,10744.0,381670.0,dyn_k16_vta32_cap8,1,231413.0,1.504146896327592,181496.0,0.0,10744.0,35.57604113893663,1.3051817894117976,19228.0,83.7149545862431,1.3290476566749214,14538.0,48.13891344730647,1.3472537579390682,23452.0,9.39731987642425,148701.0,64.0,5.0,302001.0,1.30503,0.853648166366643,90.0,51804.0,/home/ltj/2026urp/vortex_aware_scheduler/ccws_bfs_stress_20260513_005344/bfs/c16k_w4/w32/bfs_CCWS_dyn_k16_vta32_cap8_c16k_w4_c1w32t16.log,171.0,10444.0,112.34399886093092,1.294060476815212,33928.0,34.58266694481144,1.3397921014802499,77.76133191611949,23484.0,1171.0,0.0,CCWS,211682.0,91.0,1.011111111111111,1.0,0.0,0.0,98.0,1.0425531914893618,332761.0,143.0,0.0,PASS,30332.0,16,86.80434832997241,4.937069744802169,32
